,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time
65,0,2,False,False,False,False,46,0.5,0.0,0.0,0.0,488.252457848047,1.4083333310799961,9.123066133000066,556.002852609,43.53646680300008,2.269499998419633e-05,[ 0.32256538 -0.10040542  0.30563205],[0. 0. 0.],[ 0.35555771  0.75161719 -0.55174053 -0.06505905],2.47955322265625e-05,[-2.85035088 -1.46188316 -1.91911469 -2.42808689  0.91567919],[-4.34546411  0.62079233  1.66528239 -5.91274326  9.47518597],7.706000019425119e-06,-0.08870176988538725,0.10759975038050817,0.05,9,[-0.1393238   0.01824159  0.07177752 -0.15001853  0.3018347   0.        ],[-0.6187397   1.3518118   1.7127433  -0.12047825  0.26230708 -0.11742817],"[-2.5680723e+00 -1.5064691e+00 -2.2686064e+00 -1.7284483e+00
 -1.7978016e-02  7.1905350e-05]",228.45785808563232
66,0,2,False,False,False,False,50,0.5,0.0,0.0,0.0,488.252457848047,1.424999997719996,10.51371106900001,557.393497545,44.609952988999936,2.480499995272112e-05,[ 0.29930615 -0.12067848  0.31644034],[0. 0. 0.],[ 0.3638446   0.72815865 -0.56770325 -0.12294388],5.0067901611328125e-06,[-2.91271476 -1.45392497 -1.90722578 -2.53969035  0.94763645],[-5.07277769  0.70802644 -2.40763758 -7.80038592 -4.58830685],9.969999950953934e-06,-0.06368278431289906,0.09079128932490321,0.05,10,[-0.11139257  0.03586958  0.07954969 -0.12918995  0.27808195  0.        ],[-0.6994449   1.2352376   1.6791161  -0.16927958  0.20893064 -0.11742817],"[-2.6332424e+00 -1.4857439e+00 -2.2251284e+00 -1.8044823e+00
  1.4250517e-01  7.1905350e-05]",228.993825674057
67,0,2,False,False,False,False,55,0.5,0.0,0.0,0.0,488.252457848047,1.445833331019996,12.047293323000076,558.927079799,45.710813006999985,2.4515999939467292e-05,[ 0.27557567 -0.14244451  0.31921521],[0. 0. 0.],[ 0.3872332   0.70182693 -0.57016093 -0.18001658],2.09808349609375e-05,[-2.9944837  -1.44988516 -1.91122672 -2.60302583  0.98614231],[-3.86965752  0.31807394 -0.35091428 -2.01300114  8.09845225],9.491000014349993e-06,-0.06404176635253181,0.06471914357051564,0.05,11,[-0.04584046  0.05023787  0.2405282  -0.31568846  0.49811235  0.        ],"[-4.0128410e-01  1.3899225e+00  2.6744800e+00 -1.5250412e-03
  1.9978039e-01 -1.2810346e-01]","[-2.6622698e+00 -1.4592222e+00 -2.1075900e+00 -1.9623235e+00
  3.9757255e-01  7.1905350e-05]",229.58577013015747
68,0,2,False,False,False,False,61,0.5,0.0,0.0,0.0,488.252457848047,1.470833330979996,13.69680259100005,560.576589067,46.8165418670001,2.1866999986741575e-05,[ 0.25860751 -0.14734837  0.34653786],[0. 0. 0.],[ 0.47856674  0.67078972 -0.51004827 -0.24670991],6.198883056640625e-06,[-3.08518322 -1.44050857 -1.82887721 -2.64209017  1.15805395],[-3.78392293  1.46398528  3.53500873 -1.36685243  6.65157216],9.954000006473507e-06,-0.04933016218706856,0.07706361435034653,0.05,12,"[-9.9056810e-02 -1.0405503e-02  9.8200336e-02 -2.9903039e-01
  3.0583742e-01  4.7936901e-05]",[-0.93259317  0.5851126   1.9638261  -0.03660099  0.1555542  -0.07167693],"[-2.7136753e+00 -1.4623898e+00 -2.0436075e+00 -2.1279390e+00
  5.8247453e-01  7.1905350e-05]",230.1857590675354
69,0,2,False,False,False,False,68,0.5,0.0,0.0,0.0,488.252457848047,1.4999999975999958,15.241832982999995,562.1216194589999,47.692982939000245,2.3770000098011224e-05,[ 0.24075766 -0.14528497  0.37395248],[0. 0. 0.],[ 0.54842991  0.64587784 -0.4476513  -0.28578782],2.2649765014648438e-05,[-3.14541856 -1.40645373 -1.76750314 -2.66957273  1.29957343],[ 0.22955458  2.20184749  0.22172707 -5.48216099 -7.21997616],8.664000006319839e-06,-0.04109862419475065,0.10579555893773096,0.05,13,[-0.13455568 -0.002889    0.15555844 -0.3155926   0.40293363  0.        ],[-0.56269443  0.9101751   1.9077808  -0.20588055  0.0777771  -0.09302751],"[-2.7824271e+00 -1.4644421e+00 -1.9607047e+00 -2.2928021e+00
  7.8840846e-01  2.3968450e-05]",230.76172971725464
70,0,2,False,False,False,False,73,0.5,0.0,0.0,0.0,488.252457848047,1.5208333308999957,16.55783955200002,563.437626028,48.553929704000126,2.1220999997240142e-05,[ 0.23147616 -0.1647951   0.35057044],[0. 0. 0.],[ 0.47968179  0.65494883 -0.51967388 -0.26624513],2.3365020751953125e-05,[-3.14159265 -1.40604462 -1.85589217 -2.69192168  1.13161147],[ 0.         -0.82982915 -7.76413145  2.0946102  -9.2637738 ],7.737000032648211e-06,-0.047831658150446564,0.09944799101345625,0.05,14,[-0.09924856  0.00908884  0.05276894 -0.19397667  0.16634105  0.        ],[-0.6187397   1.3742299   1.7575794  -0.19368023  0.09150247 -0.09302751],"[-2.8385646e+00 -1.4625100e+00 -1.9252638e+00 -2.4052165e+00
  8.9566207e-01  5.9921127e-05]",231.32187676429749
71,0,2,False,False,False,False,83,0.5,0.0,0.0,0.0,488.252457848047,1.5624999974999956,18.39110240900004,565.270888885,49.51391176400003,2.5819000029514427e-05,[ 0.24873123 -0.16741382  0.33911169],[0. 0. 0.],[ 0.48914149  0.66516757 -0.51081514 -0.23950052],2.5033950805664062e-05,[-3.14159302 -1.42833307 -1.85766555 -2.60903071  1.10947289],"[-6.88260244e-05 -3.34873050e-01  1.25013728e+00  9.00308377e-01
  8.79634913e+00]",8.705000027475762e-06,-0.040425634353079117,0.07016209910361267,0.05,15,[-0.11361685  0.0120801   0.02289466 -0.2049782   0.06840596  0.        ],[-0.7016867   1.4818368   1.8248338  -0.05947661  0.09760264 -0.10522784],"[-2.8927135e+00 -1.4563416e+00 -1.9116706e+00 -2.5034392e+00
  9.3508828e-01  3.5952675e-05]",231.80182790756226
72,0,2,False,False,False,False,92,0.5,0.0,0.0,0.0,488.252457848047,1.5999999974399954,19.66024401800007,566.540030494,49.91517891900017,2.5118999928963603e-05,[ 0.2476225  -0.13185292  0.37209293],[0. 0. 0.],[ 0.58678108  0.645423   -0.39508432 -0.28814149],5.0067901611328125e-06,[-3.14159271 -1.39674684 -1.76191345 -2.59620807  1.39833988],"[-1.31707840e-05  2.33530597e-01  1.51608288e+00  4.39084852e-01
  7.68877699e+00]",9.366999961457623e-06,-0.02478697183748653,0.10867805264410108,0.05,16,[-0.13890196  0.01256586 -0.00217314 -0.1267212   0.06687198  0.        ],[-0.7016867   1.1702251   1.0760691  -0.31720856 -0.01067529 -0.08845239],"[-2.9606757e+00 -1.4519132e+00 -1.9108547e+00 -2.5719140e+00
  9.6938491e-01  7.1905350e-05]",232.241779088974
73,0,2,False,False,False,False,103,0.5,0.0,0.0,0.0,488.252457848047,1.6458333306999953,21.093031305000068,567.972817781,50.30297306000037,2.5197000013577053e-05,[ 0.23381755 -0.13224238  0.37020445],[0. 0. 0.],[ 0.56802416  0.63867217 -0.41997966 -0.30506307],2.1457672119140625e-05,[-3.13598545 -1.3855214  -1.78714189 -2.65199992  1.38488118],[ 0.7887955   0.60405912 -2.264055    1.5910244  -6.57896432],9.797000075195683e-06,-0.030145133005549937,0.12100427143234586,0.05,17,[-0.16385472  0.01420211  0.12490439 -0.08930644  0.2700046   0.        ],[-0.212972    1.8584609   1.6858416  -0.36905998  0.21655585 -0.1037028 ],"[-3.0618832e+00 -1.4427928e+00 -1.8457083e+00 -2.6295645e+00
  1.1202483e+00  4.7936901e-05]",232.78573393821716
74,0,2,False,False,False,False,115,0.5,0.0,0.0,0.0,488.252457848047,1.695833330619995,22.601263188000075,569.481049664,50.742752857000625,2.606600003218773e-05,[ 0.22457527 -0.13715768  0.36070436],[0. 0. 0.],[ 0.55940145  0.63552463 -0.43356889 -0.3085393 ],1.049041748046875e-05,[-3.14426177 -1.37500605 -1.82530661 -2.65339377  1.36119297],[ 0.16014529 -0.12165695 -2.60827971 -2.78050751 -7.88566342],9.197999929710932e-06,-0.041168359242030904,0.11745007948831196,0.05,18,[-0.10519274  0.0455081   0.104234   -0.04714594  0.2358975   0.        ],[-0.49319834  1.5064967   1.5132221  -0.04727628  0.40108582 -0.08540231],"[-3.1311283e+00 -1.4138473e+00 -1.7814258e+00 -2.6627972e+00
  1.2671461e+00  3.5952675e-05]",233.33769273757935
75,0,2,False,False,False,False,125,0.5,0.0,0.0,0.0,488.252457848047,1.737499997219995,23.815725459000078,570.695511935,51.043414003000436,0.00031628699991870235,[ 0.22287445 -0.14157133  0.35768867],[0. 0. 0.],[ 0.55385906  0.64490736 -0.4399519  -0.28944269],1.3828277587890625e-05,[-3.14159267 -1.36135298 -1.8413406  -2.63284144  1.32156106],"[-6.35210679e-07  5.30129938e-01 -1.04823068e-01  1.53312900e+00
 -9.99999987e+00]",9.25500000903412e-06,-0.04434144959594856,0.1161544178072964,0.05,19,[-0.00627654  0.01236133 -0.16281928 -0.05752428 -0.3047828   0.        ],[-0.47750565  1.3428445   0.3385134  -0.17690478 -0.07930214 -0.10522784],"[-3.1405447e+00 -1.4072231e+00 -1.8332309e+00 -2.6846955e+00
  1.1738197e+00  7.1905350e-05]",233.8337333202362
76,0,2,False,False,False,False,135,0.5,0.0,0.0,0.0,488.252457848047,1.7791666638199948,25.18181590000006,572.061602376,51.440964337000565,2.7439000064077845e-05,[ 0.22106281 -0.13742544  0.31018701],[0. 0. 0.],[ 0.5569154   0.63722849 -0.43607673 -0.30597743],4.291534423828125e-06,[-3.14159294 -1.37711316 -1.9535021  -2.52373647  1.35431616],"[1.54231195e-05 4.30937588e-01 3.44708093e+00 2.51032172e+00
 5.27570322e+00]",8.277000006273738e-06,-0.04295233325720077,0.10200696344035046,0.05,20,[-0.00083091 -0.00205809  0.07957526  0.11128552  0.1965413   0.        ],[-0.54251814  0.14123407  1.9346825   0.23485634  0.3217837  -0.09760264],"[-3.1414075e+00 -1.4076194e+00 -1.7960390e+00 -2.6233590e+00
  1.2640084e+00  5.9921127e-05]",234.33772993087769
77,0,2,False,False,False,False,142,0.5,0.0,0.0,0.0,488.252457848047,1.8083333304399947,26.085921997000014,572.965708473,51.75340170700045,3.106000008301635e-05,[ 0.22052608 -0.13229488  0.34885234],[0. 0. 0.],[ 0.59222502  0.65041047 -0.3869026  -0.2766625 ],8.106231689453125e-06,[-3.14159323 -1.31965734 -1.8738489  -2.52976255  1.39455174],"[ 3.43581381e-05  2.08965125e+00 -1.00429640e+00 -2.85832198e+00
 -8.96584907e+00]",8.01399994543317e-06,-0.042603222729356245,0.11482876729147384,0.05,21,[ 0.          0.08052121 -0.11639079 -0.05807555  0.11416173  0.        ],[-0.45060393  1.3697462   0.7868755  -0.30653328  0.14487891 -0.09607759],"[-3.1415153e+00 -1.3867749e+00 -1.8201774e+00 -2.6306427e+00
  1.3062195e+00  5.9921127e-05]",234.70566821098328
78,0,2,False,False,False,False,153,0.5,0.0,0.0,0.0,488.252457848047,1.8541666636999945,27.41535861500006,574.295145091,52.179472630000106,2.3885000018708524e-05,[ 0.22592026 -0.12876491  0.33866844],[0. 0. 0.],[ 0.61187345  0.65717101 -0.35510054 -0.26007846],8.106231689453125e-06,[-3.14159273 -1.30518251 -1.89937718 -2.44052185  1.42213458],"[ 2.55822835e-06  1.57286650e+00  1.32966292e+00  2.10339891e+00
 -9.99999995e+00]",8.460000003651658e-06,-0.04545843294285292,0.11307941759237727,0.05,22,[ 0.          0.0143555  -0.19967318  0.0317582  -0.16051671  0.        ],[-0.22418106  1.136598    0.56941986  0.42853656 -0.09607759 -0.09912768],"[-3.1415989e+00 -1.3776306e+00 -1.9101948e+00 -2.6212738e+00
  1.2471833e+00  5.9921127e-05]",235.18568420410156
79,0,2,False,False,False,False,164,0.5,0.0,0.0,0.0,488.252457848047,1.8999999969599943,28.728616610000017,575.608403086,52.55411264000023,2.600700008770218e-05,[ 0.24055982 -0.14406949  0.28904635],[0. 0. 0.],[ 0.58800912  0.67085564 -0.39329222 -0.22252908],2.956390380859375e-05,[-3.14159266 -1.35249457 -1.99911851 -2.30057818  1.30190478],"[ 1.58284351e-07 -6.80327120e-01  3.45230910e+00  3.51891354e+00
  5.04525961e+00]",7.965999998305051e-06,-0.03547620284136671,0.0850973335631713,0.05,23,[0.         0.03483415 0.0505191  0.1957024  0.3316994  0.        ],[-0.22642286  1.1343561   2.0086622   0.21350576  0.06557677 -0.10217776],"[-3.1415753e+00 -1.3623785e+00 -1.9019407e+00 -2.5289967e+00
  1.3905532e+00  2.3968450e-05]",235.73764967918396
80,0,2,False,False,False,False,175,0.5,0.0,0.0,0.0,488.252457848047,1.9458333302199942,30.20112274500002,577.080909221,52.8904019070001,3.472799994597153e-05,[ 0.26674026 -0.1504492   0.31581977],[0. 0. 0.],[ 0.60560894  0.68926597 -0.36570024 -0.15624838],2.2172927856445312e-05,[-3.14159322 -1.34867709 -1.92542375 -2.23445058  1.2509553 ],"[-2.36036581e-05  1.30580699e-01  5.24850011e+00 -6.39235242e-01
  6.95561606e+00]",9.742999964146293e-06,-0.026773856770355417,0.05914334634641288,0.05,24,[ 0.          0.07328594 -0.12463594  0.14086258 -0.2715865   0.        ],[-0.2107302   0.87430614  1.479595    0.29738304 -0.12505338 -0.09302751],"[-3.1416109e+00 -1.3214830e+00 -1.9650716e+00 -2.4445331e+00
  1.2634096e+00  3.5952675e-05]",236.27369952201843
81,0,2,False,False,False,False,183,0.5,0.0,0.0,0.0,488.252457848047,1.979166663499994,31.378265693000003,578.2580521689999,53.28873904400021,2.592900000308873e-05,[ 0.25037417 -0.14599662  0.32181123],[0. 0. 0.],[ 0.59960639  0.6802488  -0.375429   -0.19179873],5.4836273193359375e-06,[-3.14159265 -1.33522235 -1.92139018 -2.32000218  1.28662026],[ 0.         -0.32235366 -5.80976892 -5.39592706 -8.72904752],9.903999966809351e-06,-0.039324791359419166,0.07837513195844704,0.05,25,[ 0.         -0.04897234 -0.05581133  0.17851703  0.0487758   0.        ],[-0.24211554  0.56269443  0.8317117   0.24400659  0.0777771  -0.09302751],"[-3.1416347e+00 -1.3390507e+00 -2.0002005e+00 -2.3545239e+00
  1.2692654e+00  7.1905350e-05]",236.73774123191833
82,0,2,False,False,False,False,192,0.5,0.0,0.0,0.0,488.252457848047,2.016666663439995,32.62116627700004,579.500952753,53.64357715800023,2.2406999960367102e-05,[ 0.26495048 -0.15226698  0.30337399],[0. 0. 0.],[ 0.60066617  0.68949538 -0.37374884 -0.15526767],2.384185791015625e-05,[-3.14159326 -1.35170395 -1.9568697  -2.21190256  1.2361656 ],"[ 3.37241102e-05 -3.30668699e-01  5.01067454e+00  2.46810537e+00
 -9.99999967e+00]",8.03799991899723e-06,-0.035779448293985966,0.0680391718509149,0.05,26,[ 0.         -0.00172573  0.10129387  0.1264096   0.09539443  0.        ],[-0.23987372  0.3631733   2.0198712   0.2745074   0.2928079  -0.08082718],"[-3.1415868e+00 -1.3425664e+00 -1.9690064e+00 -2.2999933e+00
  1.3049263e+00  1.1984225e-05]",237.1457736492157
83,0,2,True,False,False,False,196,0.6,0.0,0.0,0.0,732.6245246268954,2.0333333300799956,33.34755637400008,580.22734285,54.018593691000234,2.6767000008476316e-05,[ 0.26868582 -0.16709496  0.3035391 ],[0. 0. 0.],[ 0.5704034   0.69611996 -0.41840619 -0.1224468 ],1.049041748046875e-05,[-3.14159265 -1.3627735  -1.96090897 -2.22566494  1.11248184],[ 0.         -0.60629239 -3.7979883   1.13873809 -8.41886621],8.703000048626564e-06,500.0,0.04888530510395279,0.05,27,[0.         0.01920033 0.15990472 0.08206797 0.14285196 0.        ],[-0.22642286  1.0357165   2.0804002   0.38431036  0.21045569 -0.07930214],"[-3.1415927e+00 -1.3357028e+00 -1.9071354e+00 -2.2616036e+00
  1.3634565e+00  7.1905350e-05]",237.58576893806458
84,0,2,True,False,False,False,196,0.6,0.0,0.0,0.0,732.6245246268954,2.0333333300799956,33.34755637400008,580.22734285,54.018593691000234,2.6767000008476316e-05,[ 0.26868582 -0.16709496  0.3035391 ],[0. 0. 0.],[ 0.5704034   0.69611996 -0.41840619 -0.1224468 ],1.049041748046875e-05,[-3.14159265 -1.3627735  -1.96090897 -2.22566494  1.11248184],[ 0.         -0.60629239 -3.7979883   1.13873809 -8.41886621],8.703000048626564e-06,500.0,0.04888530510395279,0.05,28,[ 0.         -0.00207087 -0.08810163 -0.1254269  -0.20049609  0.        ],[-0.23314829  0.41025132  0.67478496 -0.14945404 -0.03965107 -0.07320198],"[-3.1415927e+00 -1.3358945e+00 -1.9370092e+00 -2.3097613e+00
  1.2881140e+00  7.1905350e-05]",238.04157900810242
85,0,2,True,False,False,False,196,0.6,0.0,0.0,0.0,732.6245246268954,2.0333333300799956,33.34755637400008,580.22734285,54.018593691000234,2.6767000008476316e-05,[ 0.26868582 -0.16709496  0.3035391 ],[0. 0. 0.],[ 0.5704034   0.69611996 -0.41840619 -0.1224468 ],1.049041748046875e-05,[-3.14159265 -1.3627735  -1.96090897 -2.22566494  1.11248184],[ 0.         -0.60629239 -3.7979883   1.13873809 -8.41886621],8.703000048626564e-06,500.0,0.04888530510395279,0.05,29,[ 0.         -0.02307363 -0.1836175   0.03549727 -0.1339357   0.        ],[-0.22418106  0.09863967  0.71513754  0.16775453  0.         -0.07625206],"[-3.1415927e+00 -1.3454345e+00 -2.0130980e+00 -2.2985909e+00
  1.2224895e+00  8.3889579e-05]",238.48963499069214
86,0,2,True,False,False,False,196,0.6,0.0,0.0,0.0,732.6245246268954,2.0333333300799956,33.34755637400008,580.22734285,54.018593691000234,2.6767000008476316e-05,[ 0.26868582 -0.16709496  0.3035391 ],[0. 0. 0.],[ 0.5704034   0.69611996 -0.41840619 -0.1224468 ],1.049041748046875e-05,[-3.14159265 -1.3627735  -1.96090897 -2.22566494  1.11248184],[ 0.         -0.60629239 -3.7979883   1.13873809 -8.41886621],8.703000048626564e-06,500.0,0.04888530510395279,0.05,30,[ 0.         -0.00773382  0.06325115  0.10517357  0.089642    0.        ],[-0.2578082   0.39904228  1.8494937   0.3004331   0.21350576 -0.06557677],"[-3.1415753e+00 -1.3488306e+00 -1.9973930e+00 -2.2539804e+00
  1.2505243e+00  1.1984225e-05]",238.88165831565857
87,0,3,False,False,False,False,3,0.6,0.0,0.0,0.0,732.6245246268954,2.0458333300599962,0.28335271000003104,767.047300358,54.072572264000115,2.3662000103286118e-05,[ 0.30430409 -0.1439383   0.31286979],[0. 0. 0.],[ 0.60831082  0.70971996 -0.34144863 -0.09832796],2.6941299438476562e-05,[-3.10672066 -1.38264379 -1.90792232 -2.10066915  1.21869046],[ 4.22340764 -2.41379766  6.45971535 10.          6.50246554],8.397999977205473e-06,-0.08716038126930215,0.35301272540416045,0.05,1,[ 0.  0. -0.  0.  0.  0.],[-0.39007503  0.5940798   1.3921643   0.147929    0.0701519  -0.07167693],"[-3.14158678e+00 -1.36276233e+00 -1.96094453e+00 -2.22571731e+00
  1.11248696e+00  1.07858024e-04]",315.59953927993774
88,0,3,False,False,False,False,14,0.6,0.0,0.0,0.0,732.6245246268954,2.0916666633199985,1.776616712999953,768.540564361,54.52355106700023,3.103599999576545e-05,[0.43811241 0.01178358 0.35427469],[0. 0. 0.],[ 0.56493002  0.81427211 -0.13005517  0.03001148],1.6450881958007812e-05,[-2.80042462 -1.49444793 -1.74068331 -1.68609492  1.37203838],[10.         -3.29705752  0.73319555  5.64856231  2.08860323],8.677999971951067e-06,-0.07028157438906434,0.254035287379099,0.05,2,[ 0.05820179 -0.03555001  0.09131021  0.21001157  0.18139324  0.        ],[ 0.5313091   0.39904228  1.9257152   0.32330874  0.20435552 -0.07320198],"[-3.1146314e+00 -1.3780984e+00 -1.9198407e+00 -2.1289103e+00
  1.1945741e+00  8.3889579e-05]",316.11953806877136
89,0,3,False,False,False,False,17,0.6,0.0,0.0,0.0,732.6245246268954,2.104166663299999,2.340259392000007,769.10420704,54.825286331000285,2.967099999295897e-05,[0.44428355 0.04615773 0.34638485],[0. 0. 0.],[ 0.54337204  0.83173007 -0.11077178  0.0264867 ],5.4836273193359375e-06,[-2.73978965 -1.51282704 -1.74661298 -1.63905921  1.40513243],[ 3.03401809 -0.4597214  -0.75014889  3.22721868  2.8395774 ],8.553000043320935e-06,-0.06921574275551134,0.22148685434402726,0.05,3,[ 0.11511248 -0.04233787  0.09782963  0.17724669  0.14893995  0.        ],[ 0.52234185  0.39007503  1.7777557   0.39651072  0.21655585 -0.07625206],"[-3.06558490e+00 -1.39837873e+00 -1.87645805e+00 -2.04382873e+00
  1.26681018e+00  1.19842254e-04]",316.62355065345764
90,0,3,False,False,False,False,21,0.6,0.0,0.0,0.0,732.6245246268954,2.12083332994,3.753194940999947,770.517142589,55.87979289500018,2.5229000016224745e-05,[0.43991417 0.080264   0.33518836],[0. 0. 0.],[ 0.52278453  0.84773219 -0.08953212  0.00552166],1.8596649169921875e-05,[-2.68209773 -1.51960651 -1.76818861 -1.60114367  1.46810533],[ 4.59393034 -0.58885847 -1.57419533  1.78372029  4.55967092],8.317999913742824e-06,-0.06182792455118348,0.1968493292897857,0.05,4,[ 0.08560891 -0.04205664  0.09343222  0.16147545  0.09529856  0.        ],[ 0.54476     0.473022    2.107302    0.407186    0.08997743 -0.07930214],"[-3.0242894e+00 -1.4176997e+00 -1.8335189e+00 -1.9686545e+00
  1.3143740e+00  4.7936901e-05]",317.08749532699585
91,0,3,False,False,False,False,25,0.6,0.0,0.0,0.0,732.6245246268954,2.137499996580001,4.9992403369999465,771.763187985,56.813109281000294,2.419999998437561e-05,[0.43005458 0.11542734 0.3208786 ],[0. 0. 0.],[ 0.49759069  0.86380768 -0.07652508 -0.01958828],9.775161743164062e-06,[-2.6176936  -1.52658581 -1.79605432 -1.57203781  1.52956722],[ 4.64553383 -0.52477242 -1.955024    2.03124834  3.04544799],9.123000040744955e-06,-0.04564641418432912,0.1649623143808989,0.05,5,[ 0.10732753 -0.04538026  0.08909872  0.23620908  0.04323909  0.        ],[ 0.5470018   0.62770694  1.9414079   0.5063137   0.2180809  -0.08845239],"[-2.9702117e+00 -1.4406565e+00 -1.7887090e+00 -1.8512634e+00
  1.3391491e+00  4.7936901e-05]",317.5995080471039
92,0,3,False,False,False,False,29,0.6,0.0,0.0,0.0,732.6245246268954,2.1541666632200016,6.307487338999977,773.071434987,57.794578422000455,3.079999999044958e-05,[0.41403455 0.1483864  0.30476189],[0. 0. 0.],[ 0.47142297  0.87730181 -0.07278545 -0.05295505],1.1444091796875e-05,[-2.55309221 -1.5333963  -1.8264073  -1.5611697   1.59708589],[ 4.5807428  -0.62736319 -1.6735813  -0.65435166  5.00752626],9.724000051392068e-06,-0.05162783531172283,0.13443202049014186,0.05,6,[ 0.1372785  -0.04336052  0.0598636   0.17576066  0.0161787   0.        ],[ 0.6164979   0.7622156   1.9055389   0.5063137   0.02135058 -0.09302751],"[-2.9040823e+00 -1.4622821e+00 -1.7594713e+00 -1.7639717e+00
  1.3520334e+00  7.1905350e-05]",318.1034002304077
93,0,3,False,False,False,False,33,0.6,0.0,0.0,0.0,732.6245246268954,2.1708333298600024,7.610128093999947,774.374075742,58.72709808600055,2.3176000013336306e-05,[0.39861384 0.17923836 0.29121262],[0. 0. 0.],[ 0.4449918   0.8894664  -0.06940386 -0.0775564 ],1.049041748046875e-05,[-2.48929729 -1.54205183 -1.85186005 -1.5421686   1.65014018],[ 4.55804734 -0.70947955 -1.52013958  1.10018406  2.853628  ],8.972000046014728e-06,-0.04503829403756061,0.10727517477318362,0.05,7,[ 0.16097851 -0.05452023  0.02606489  0.11188473  0.02840261  0.        ],[ 0.7913591   0.96173674  2.107302    0.36448485  0.0518514  -0.09912768],"[-2.8340845e+00 -1.4840516e+00 -1.7462023e+00 -1.7103623e+00
  1.3655280e+00  3.5952675e-05]",318.54339385032654
94,0,3,False,False,False,False,37,0.6,0.0,0.0,0.0,732.6245246268954,2.1874999965000033,8.77414025500002,775.538087903,59.52390833000064,2.6687000058700505e-05,[0.37765107 0.21154661 0.28645694],[0. 0. 0.],[ 0.42050689  0.89624798 -0.06813037 -0.12357901],2.384185791015625e-05,[-2.4269627  -1.5513762  -1.853462   -1.56555726  1.74182009],[ 4.3483849  -0.75567931  2.4072095  -3.26085049  8.23670096],8.51400000101421e-06,-0.19200441853005004,0.08498066974500418,0.05,8,[ 0.1383395  -0.04339888 -0.00824515  0.10668357  0.0604724   0.        ],[ 0.591838    0.851888    1.2486885   0.259257    0.21198073 -0.09607759],"[-2.7706990e+00 -1.5033373e+00 -1.7456506e+00 -1.6624593e+00
  1.3911996e+00  8.3889579e-05]",318.99137234687805
95,0,3,False,False,False,False,46,0.6,0.0,0.0,0.0,732.6245246268954,2.224999996440005,10.391601143999992,777.155548792,60.306816499000576,2.900700008012791e-05,[0.36607912 0.23647861 0.28435805],[0. 0. 0.],[ 0.42065391  0.87715566 -0.09740341 -0.21014465],2.193450927734375e-05,[-2.40703089 -1.60725298 -1.79730618 -1.69286481  1.88326295],[-0.95943455 -1.28880668  1.36605769 -4.4918801   5.78489038],8.462999971925456e-06,-0.06870978815473491,0.07777852538999482,0.05,9,[ 0.14037202 -0.02904337 -0.04265745  0.09362077  0.12959741  0.        ],[ 1.1612579   1.230754    0.96846217  0.2546819   0.00457512 -0.10675288],"[-2.7109675e+00 -1.5147141e+00 -1.7602628e+00 -1.6210064e+00
  1.4421341e+00  3.5952675e-05]",319.4314112663269
96,0,3,False,False,False,False,55,0.6,0.0,0.0,0.0,732.6245246268954,2.262499996380007,11.56454255899996,778.328490207,60.67593135900043,2.748199995039613e-05,[0.37905496 0.22986042 0.27461001],[0. 0. 0.],[ 0.47372791  0.8128249  -0.09452891 -0.32551801],1.0728836059570312e-05,[-2.49432867 -1.6737053  -1.76706377 -1.78183666  2.09127169],[-3.76646824 -1.16199869 -0.15698299 -1.99275332  7.60587049],9.360000035485427e-06,-0.02843419813839164,0.0874289672181419,0.05,10,[ 0.16148983 -0.02101554 -0.06286765  0.08336227  0.14635137  0.        ],[ 0.6187397   0.851888    1.0984871   0.2409565   0.12352834 -0.12047825],"[-2.6464200e+00 -1.5230192e+00 -1.7847975e+00 -1.5867261e+00
  1.5024409e+00  2.3968450e-05]",319.88745498657227
97,0,3,False,False,False,False,64,0.6,0.0,0.0,0.0,732.6245246268954,2.299999996320009,12.787441188000003,779.551388836,61.06086678500017,2.3096999939298257e-05,[0.38471481 0.21338823 0.27578098],[0. 0. 0.],[ 0.53408849  0.70587927 -0.04109091 -0.46346027],6.9141387939453125e-06,[-2.6023716  -1.68621272 -1.79785622 -1.84407537  2.39501203],[-2.76737697  0.31530252 -0.71753167 -1.77271605  7.67633703],9.290000093642448e-06,-0.025651876740434544,0.0892029819820765,0.05,11,[ 0.12298691 -0.01707832 -0.05443075  0.02674879  0.12362927  0.        ],[ 0.13899225  1.3092173   1.3002502   0.46361253  0.19978039 -0.12200329],"[-2.5771050e+00 -1.5307959e+00 -1.8155469e+00 -1.5672697e+00
  1.5723580e+00  2.3968450e-05]",320.37541365623474
