,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,planner_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time
30,0,1,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.12916666645999997,1.0112493340000128,188.529009443,53.24259646800001,4.774300001031406e-05,0.3173062801361084,[ 0.09093016 -0.10116883  0.54055339],[0. 0. 0.],[ 0.68950236  0.72408825  0.00154368 -0.01674155],1.049041748046875e-05,[-3.09085232 -0.83638586 -1.58790915 -2.33894838  1.59877012],"[-7.27348407e-06 -3.72821063e-05  0.00000000e+00 -1.93628024e-04
 -1.55621716e-06]",6.916000018009072e-06,-0.3525332331005037,3.363941282821804,0.05,2,[ 0.04295146 -0.04647962 -0.01417654  0.0233213   0.04369448  0.        ],[ 0.45732936 -1.7217104   0.4461203   0.5779906   0.01982553 -0.06405173],"[-3.1294749e+00 -7.9752475e-01 -1.5748876e+00 -2.3521869e+00
  1.5773503e+00 -3.5587942e-05]",77.14976787567139
31,0,1,False,False,False,False,6,0.0,0.0,0.0,0.0,0.0,0.14583333310000002,1.4424594179999985,188.960219527,53.253347893000004,5.049699998949109e-05,0.3173062801361084,[ 0.14983773 -0.07723495  0.5197714 ],[0. 0. 0.],[ 0.65314806  0.75378436 -0.01894171 -0.06962735],3.1948089599609375e-05,[-2.99233941 -0.93546768 -1.6211337  -2.30558714  1.65327989],"[-1.09168274e-05 -3.51261676e-05  0.00000000e+00 -1.86718272e-04
 -5.61031801e-06]",6.5840000047501235e-06,-0.3507111008100286,3.3487066476507876,0.05,3,[ 0.06408205 -0.06103965 -0.02306085  0.01327852  0.03544934  0.        ],[ 0.59856343 -1.6275544   0.638916    0.6176417   0.24705668 -0.03965107],"[-3.1208973e+00 -8.0636388e-01 -1.5777305e+00 -2.3492506e+00
  1.5821630e+00 -1.1746083e-05]",77.30973482131958
32,0,1,False,False,False,False,8,0.0,0.0,0.0,0.0,0.0,0.15416666642000004,1.5926907440000093,189.110450853,53.27411596999999,4.4881000007990224e-05,0.3173062801361084,[ 0.17647125 -0.06157657  0.50728536],[0. 0. 0.],[ 0.63451833  0.76639509 -0.03111274 -0.09516855],1.1444091796875e-05,[-2.94308295 -0.98500859 -1.63774597 -2.28890653  1.68053479],"[-1.31380978e-05 -3.42999797e-05  0.00000000e+00 -1.85236603e-04
 -6.73312735e-06]",5.991999984189533e-06,-0.3498536212473107,3.3414374211683024,0.05,4,[ 0.0906327  -0.08332072 -0.0294013   0.02737197  0.04872786  0.        ],[ 0.6142561  -1.7105014   0.64788324  0.23028122  0.3034832  -0.11895321],"[-3.0960746e+00 -8.3115464e-01 -1.5861887e+00 -2.3406456e+00
  1.5959307e+00 -8.3748491e-05]",77.61374044418335
33,0,1,False,False,False,False,9,0.0,0.0,0.0,0.0,0.0,0.15833333308000005,2.176702244000012,189.694462353,53.768984530999994,6.981699999641933e-05,0.3173062801361084,[ 0.18898128 -0.05292025  0.50054777],[0. 0. 0.],[ 0.62512863  0.77214074 -0.03766671 -0.10767598],6.67572021484375e-06,[-2.91845473 -1.00977904 -1.64605211 -2.28056623  1.69416223],"[-1.43531938e-05 -3.39393795e-05  0.00000000e+00 -1.85021682e-04
 -7.06921354e-06]",7.37499999559077e-06,-0.34944449936239624,3.337952043210963,0.05,5,[ 0.09111846 -0.08716846 -0.02883884  0.0344906   0.04810468  0.        ],[ 0.56269443 -1.3787135   0.68375224  0.49411336  0.23485634 -0.11590313],"[-3.0709040e+00 -8.5648566e-01 -1.5946101e+00 -2.3322442e+00
  1.6098053e+00 -2.3667013e-05]",77.90988278388977
34,0,1,False,False,False,False,10,0.0,0.0,0.0,0.0,0.0,0.16249999974000007,2.842298654000018,190.360058763,54.37011356600001,6.451299998389004e-05,0.3173062801361084,[ 0.20091903 -0.04375269  0.49349228],[0. 0. 0.],[ 0.61570352  0.77751398 -0.04452689 -0.11999387],1.1205673217773438e-05,[-2.8938265  -1.0345495  -1.65435825 -2.27222592  1.70778968],"[-1.56224174e-05 -3.36018055e-05 -2.77555756e-17 -1.85109264e-04
 -7.26418708e-06]",7.2790000160694035e-06,-0.3490508991478018,3.3345905861697926,0.05,6,[ 0.0824259  -0.07875713 -0.02794402  0.03518569  0.04355067  0.        ],[ 0.69496125 -1.5603001   0.8899988   0.29738304  0.32025865 -0.11895321],"[-3.0455658e+00 -8.8198549e-01 -1.6031517e+00 -2.3235919e+00
  1.6238595e+00 -4.7985708e-05]",78.22187042236328
35,0,1,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.16666666640000008,3.5151689090000104,191.032929018,54.95990944300001,7.253000001128385e-05,0.3173062801361084,[ 0.21226089 -0.03410552  0.48612797],[0. 0. 0.],[ 0.6062538   0.78251594 -0.05168828 -0.13211183],2.2172927856445312e-05,[-2.86919827 -1.05931995 -1.66266438 -2.26388562  1.72141713],"[-1.69221789e-05 -3.32746845e-05  0.00000000e+00 -1.85431167e-04
 -7.33300791e-06]",7.504000024027846e-06,-0.34867467060550256,3.3313715500645475,0.05,7,[ 0.08490584 -0.08318011 -0.02923512  0.02638926  0.04817659  0.        ],[ 0.5963216  -1.1657414   0.898966    0.42701152  0.2180809  -0.09607759],"[-3.0223126e+00 -9.0544683e-01 -1.6110333e+00 -2.3158371e+00
  1.6366212e+00 -1.0711351e-04]",78.50179386138916
36,0,1,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.16666666640000008,3.5151689090000104,191.032929018,54.95990944300001,7.253000001128385e-05,0.3173062801361084,[ 0.21226089 -0.03410552  0.48612797],[0. 0. 0.],[ 0.6062538   0.78251594 -0.05168828 -0.13211183],2.2172927856445312e-05,[-2.86919827 -1.05931995 -1.66266438 -2.26388562  1.72141713],"[-1.69221789e-05 -3.32746845e-05  0.00000000e+00 -1.85431167e-04
 -7.33300791e-06]",7.504000024027846e-06,-0.34867467060550256,3.3313715500645475,0.05,8,[ 0.08245147 -0.07701862 -0.02717703  0.02665292  0.04407798  0.        ],[ 0.6703014  -1.2195449   0.7173794   0.5718904   0.17690478 -0.11590313],"[-2.9973946e+00 -9.3054086e-01 -1.6194309e+00 -2.3073280e+00
  1.6504596e+00 -7.1827562e-05]",78.80570006370544
37,0,1,False,False,False,False,13,0.0,0.0,0.0,0.0,0.0,0.1749999997200001,4.888070346000006,192.405830455,56.18895361200003,3.78050000051644e-05,0.26137638092041016,[ 0.23307119 -0.01350444  0.47051045],[0. 0. 0.],[ 0.58732343  0.79141128 -0.06689353 -0.15570709],1.7881393432617188e-05,[-2.81994188 -1.10886098 -1.67927666 -2.24720572  1.748672  ],"[-1.94722381e-05 -3.25903916e-05  0.00000000e+00 -1.86391070e-04
 -7.19155407e-06]",5.942999990793396e-06,-0.34798176448682955,3.3254350632481158,0.05,9,[ 0.08840843 -0.0854683  -0.03116538  0.02718022  0.04971057  0.        ],[ 0.56269443 -0.98191303  0.9146587   0.27145734  0.19520527 -0.1037028 ],"[-2.9724519e+00 -9.5552713e-01 -1.6277679e+00 -2.2988307e+00
  1.6642501e+00 -4.7985708e-05]",79.10169219970703
38,0,1,False,False,False,False,14,0.0,0.0,0.0,0.0,0.0,0.17916666638000012,5.660931359000017,193.178691468,56.85372014700001,6.329300001084448e-05,0.26137638092041016,[ 0.24250157 -0.00261888  0.46227655],[0. 0. 0.],[ 0.57786405  0.79530841 -0.07492546 -0.16716412],2.4080276489257812e-05,[-2.79531365 -1.13363143 -1.6875828  -2.23886537  1.76229944],"[-2.06354189e-05 -3.21995449e-05  0.00000000e+00 -1.86795613e-04
 -7.04863168e-06]",7.748000001583932e-06,-0.34766876928840107,3.3227544754794183,0.05,10,[ 0.08424111 -0.08427946 -0.02995098  0.02229066  0.04637895  0.        ],[ 0.5066492  -1.0132984   0.84740436  0.3858354   0.04727628 -0.11590313],"[-2.9497383e+00 -9.7827083e-01 -1.6354941e+00 -2.2912080e+00
  1.6768317e+00 -8.3748491e-05]",79.37374639511108
39,0,1,False,False,False,False,15,0.0,0.0,0.0,0.0,0.0,0.18333333304000013,6.320109685000006,193.837869794,57.44288323600002,6.480999999780579e-05,0.26137638092041016,[0.25125986 0.00860971 0.45377234],[0. 0. 0.],[ 0.56842244  0.7988416  -0.08323546 -0.178381  ],1.0251998901367188e-05,[-2.77068542 -1.15840188 -1.69588893 -2.23052503  1.77592689],"[-2.16625284e-05 -3.17540076e-05  0.00000000e+00 -1.86983082e-04
 -6.90940939e-06]",7.98900001086622e-06,-0.347380528128381,3.320290132296764,0.05,11,[ 0.08494419 -0.08643982 -0.02952913  0.02869024  0.04597149  0.        ],[ 0.59856343 -0.7084121   0.8675807   0.53833956  0.0442262  -0.10065272],"[-2.9239571e+00 -1.0042661e+00 -1.6440963e+00 -2.2824824e+00
  1.6911488e+00 -5.9906637e-05]",79.6697199344635
40,0,1,False,False,False,False,16,0.0,0.0,0.0,0.0,0.0,0.18749999970000014,7.0226931900000125,194.540453299,58.08459369400003,6.470200000308068e-05,0.26137638092041016,[0.25933182 0.02014523 0.44500792],[0. 0. 0.],[ 0.55900913  0.80201358 -0.09181701 -0.18934816],1.9311904907226562e-05,[-2.74605719 -1.18317232 -1.70419507 -2.22218469  1.78955434],"[-2.25117024e-05 -3.12391968e-05  0.00000000e+00 -1.86834059e-04
 -6.81241489e-06]",7.388000000219108e-06,-0.3471188408840286,3.3180600324727454,0.05,12,[ 0.07544629 -0.07660956 -0.02684466  0.03242932  0.04050668  0.        ],[ 0.64564145 -1.0379583   0.9169005   0.520039    0.06100165 -0.11590313],"[-2.8991587e+00 -1.0291704e+00 -1.6525177e+00 -2.2741044e+00
  1.7048314e+00 -1.0711351e-04]",79.97373723983765
41,0,1,False,False,False,False,17,0.0,0.0,0.0,0.0,0.0,0.19166666636000015,7.646675694999999,195.164435804,58.63474808700001,6.299699998635333e-05,0.26137638092041016,[0.26670524 0.031951   0.43599346],[0. 0. 0.],[ 0.54963422  0.80482715 -0.10066319 -0.20005612],6.67572021484375e-06,[-2.72142895 -1.20794277 -1.71250121 -2.21384434  1.80318179],"[-2.31495312e-05 -3.06436157e-05  0.00000000e+00 -1.86244191e-04
 -6.79102673e-06]",7.707999998274317e-06,-0.3468854741081177,3.3160818415351008,0.05,13,[ 0.08366587 -0.08034225 -0.02708755  0.02655704  0.04479703  0.        ],[ 0.5357927  -0.6815104   0.898966    0.5108888   0.06557677 -0.11895321],"[-2.8742166e+00 -1.0542201e+00 -1.6609877e+00 -2.2656553e+00
  1.7186217e+00 -4.7985708e-05]",80.26974654197693
42,0,1,False,False,False,False,18,0.0,0.0,0.0,0.0,0.0,0.19583333302000017,8.345161981000018,195.86292209,59.25834088200002,5.9846999988621974e-05,0.26137638092041016,[0.27336991 0.04398988 0.42673936],[0. 0. 0.],[ 0.54030788  0.80728573 -0.10976685 -0.21049568],2.6464462280273438e-05,[-2.69680072 -1.23271321 -1.72080735 -2.205504    1.81680924],"[-2.35539466e-05 -2.99597463e-05  0.00000000e+00 -1.85131075e-04
 -6.87010870e-06]",7.444999994277168e-06,-0.3466821599018769,3.3143728804961166,0.05,14,[ 0.08114759 -0.08245147 -0.02812298  0.02265019  0.04448545  0.        ],[ 0.45508754 -0.42818582  0.9863967   0.32788384  0.00610016 -0.12200329],"[-2.8493466e+00 -1.0793289e+00 -1.6693615e+00 -2.2571213e+00
  1.7323875e+00 -4.7985708e-05]",80.57378888130188
43,0,1,False,False,False,False,19,0.0,0.0,0.0,0.0,0.0,0.19999999968000018,9.03563191500001,196.553392024,59.848787068,5.492500000059408e-05,0.26137638092041016,[0.27931759 0.05622438 0.41725618],[0. 0. 0.],[ 0.53104013  0.80939287 -0.11912054 -0.22065778],6.67572021484375e-06,[-2.67217248 -1.25748366 -1.72911348 -2.19716365  1.83043669],"[-2.37154822e-05 -2.91845093e-05  0.00000000e+00 -1.83438324e-04
 -7.06392678e-06]",7.559000010814998e-06,-0.3465105754930994,3.3129499216337237,0.05,15,[ 0.0918471  -0.09164257 -0.03295502  0.03401123  0.05148423  0.        ],[ 0.75997376 -0.41249314  1.0962454   0.5291893   0.05642653 -0.11437809],"[-2.8244286e+00 -1.1043795e+00 -1.6777591e+00 -2.2487190e+00
  1.7462016e+00 -1.0711351e-04]",80.87764978408813
44,0,1,False,False,False,False,20,0.0,0.0,0.0,0.0,0.0,0.2041666663400002,9.696611257,197.214371366,60.415752356999995,6.278000000747852e-05,0.26137638092041016,[0.28454214 0.0686168  0.40755448],[0. 0. 0.],[ 0.52184081  0.81115258 -0.12871653 -0.2305336 ],6.4373016357421875e-06,[-2.64754425 -1.2822541  -1.73741962 -2.18882329  1.84406414],"[-2.36371748e-05 -2.83195347e-05 -2.77555756e-17 -1.81138489e-04
 -7.37562794e-06]",7.749999980433131e-06,-0.34637234129441796,3.311829169074251,0.05,16,[ 0.08608189 -0.08724516 -0.02885162  0.03235741  0.05054946  0.        ],[ 0.4483621  -0.49992377  0.90120786  0.33245897  0.04880132 -0.12047825],"[-2.8001933e+00 -1.1286749e+00 -1.6859049e+00 -2.2405088e+00
  1.7595487e+00 -7.1827562e-05]",81.1656813621521
45,0,1,False,False,False,False,21,0.0,0.0,0.0,0.0,0.0,0.2083333330000002,10.510157248000013,198.027917357,61.15970923099999,6.621199997880467e-05,0.26137638092041016,[0.28903949 0.08112927 0.39764506],[0. 0. 0.],[ 0.51271951  0.81256908 -0.13854675 -0.24011455],2.1457672119140625e-05,[-2.62291601 -1.30702455 -1.74572576 -2.18048294  1.85769159],"[-2.33326080e-05 -2.73703861e-05  0.00000000e+00 -1.78229313e-04
 -7.79802786e-06]",9.680000005118927e-06,-0.34626901955647493,3.3110262453241215,0.05,17,[ 0.08167169 -0.07759386 -0.02456926  0.02768356  0.04863199  0.        ],[ 0.47078022 -0.36541513  0.88327336  0.41633624  0.147929   -0.10217776],"[-2.7760417e+00 -1.1531981e+00 -1.6941351e+00 -2.2323582e+00
  1.7729429e+00 -5.9906637e-05]",81.46170783042908
46,0,1,False,False,False,False,22,0.0,0.0,0.0,0.0,0.0,0.21249999966000022,11.556821978000016,199.074582087,62.12138329699999,3.871699999535849e-05,0.13370704650878906,[0.29246345 0.09246176 0.38855785],[0. 0. 0.],[ 0.50458497  0.81355411 -0.14758773 -0.24847862],1.8596649169921875e-05,[-2.60075068 -1.32931805 -1.75320128 -2.17297729  1.86995626],"[-2.28831349e-05 -2.64516897e-05  0.00000000e+00 -1.75107796e-04
 -8.26010168e-06]",7.5640000147814135e-06,-0.3462039472641119,3.31055599306112,0.05,18,[ 0.08532768 -0.08169726 -0.02906894  0.03214169  0.04491688  0.        ],[ 0.721863   -0.56269443  1.0581346   0.28213263  0.17080462 -0.11742817],"[-2.7488358e+00 -1.1803621e+00 -1.7031807e+00 -2.2231162e+00
  1.7880019e+00 -1.0711351e-04]",81.78962326049805
47,0,1,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.21666666632000023,11.925819648000015,199.443579757,62.42497613899999,5.836099998646205e-05,0.13370704650878906,[0.29529658 0.10383336 0.37931922],[0. 0. 0.],[ 0.4965283   0.81426835 -0.15680517 -0.25659099],1.7404556274414062e-05,[-2.57858526 -1.35161144 -1.76067681 -2.16547089  1.88222097],"[-2.22884545e-05 -2.54809348e-05  0.00000000e+00 -1.71541607e-04
 -8.78378398e-06]",7.701000015458703e-06,-0.3461757321460917,3.310429002700588,0.05,19,[ 0.07576587 -0.07754273 -0.02593706  0.0224105   0.04338289  0.        ],[ 0.6882358  -0.20400476  0.9169005   0.35685962  0.01830049 -0.11437809],"[-2.7251635e+00 -1.2043351e+00 -1.7113150e+00 -2.2152417e+00
  1.8011088e+00 -7.1827562e-05]",82.0856032371521
48,0,1,False,False,False,False,24,0.0,0.0,0.0,0.0,0.0,0.22083333298000024,12.662918652000002,200.180678761,63.098909074,7.17780000059065e-05,0.13370704650878906,[0.29753998 0.11521654 0.36993709],[0. 0. 0.],[ 0.48855594  0.81471545 -0.16619305 -0.26444602],9.775161743164062e-06,[-2.55641984 -1.37390483 -1.76815233 -2.15796449  1.89448567],"[-2.15706484e-05 -2.44676485e-05  0.00000000e+00 -1.67569224e-04
 -9.35112201e-06]",7.741000018768318e-06,-0.3461790992729825,3.310592485170116,0.05,20,[ 0.07759386 -0.0771081  -0.02726651  0.02885802  0.04359861  0.        ],[ 0.46181297 -0.1053651   0.97294575  0.5078387   0.19215518 -0.11132801],"[-2.7014077e+00 -1.2282122e+00 -1.7192448e+00 -2.2071264e+00
  1.8142399e+00 -5.9906637e-05]",82.3896541595459
49,0,1,False,False,False,False,25,0.0,0.0,0.0,0.0,0.0,0.22499999964000025,13.266207358999992,200.783967468,63.61470488699998,6.590299997810689e-05,0.13370704650878906,[0.27238622 0.04203998 0.4282279 ],[0. 0. 0.],[ 0.54182434  0.80688572 -0.1083184  -0.20887551],2.002716064453125e-05,[-2.53425441 -1.39619821 -1.77562785 -2.15045809  1.90675038],"[-2.07527445e-05 -2.34221761e-05  1.38777878e-17 -1.63237568e-04
 -9.94325546e-06]",8.085999979812186e-06,-0.3462149720222567,3.311055674244427,0.05,21,[ 0.08346134 -0.08146717 -0.02750939  0.02993659  0.05162804  0.        ],[ 0.64788324  0.01569267  0.99984753  0.3553346   0.28060758 -0.11590313],"[-2.6780353e+00 -1.2516826e+00 -1.7271031e+00 -2.1991794e+00
  1.8271555e+00 -7.1827562e-05]",82.66961193084717
50,0,1,False,False,False,False,26,0.0,0.0,0.0,0.0,0.0,0.22916666630000027,13.899708806999996,201.417468916,64.16940755099998,6.465300000968455e-05,0.13370704650878906,[0.30026892 0.13790901 0.35077471],[0. 0. 0.],[ 0.47289091  0.81482387 -0.18545367 -0.27936217],1.049041748046875e-05,[-2.51208898 -1.4184916  -1.78310338 -2.14295169  1.91901508],"[-1.98572733e-05 -2.23548576e-05  0.00000000e+00 -1.58596935e-04
 -1.05415468e-05]",7.67099999166021e-06,-0.3679842152179058,3.3131617796389996,0.05,22,[ 0.08564726 -0.08802493 -0.03050065  0.02837864  0.04834437  0.        ],[ 0.6568505   0.1076069   1.1276307   0.4590374   0.19825536 -0.12200329],"[-2.6532843e+00 -1.2766045e+00 -1.7354168e+00 -2.1908004e+00
  1.8408489e+00 -8.3748491e-05]",82.95768642425537
51,0,1,False,False,False,False,27,0.0,0.0,0.0,0.0,0.0,0.23333333296000028,14.733730766000008,202.251490875,64.91942348199998,6.342000000358894e-05,0.13370704650878906,[0.30076331 0.14916463 0.34101069],[0. 0. 0.],[ 0.46521086  0.81449342 -0.1953128  -0.28641257],1.2636184692382812e-05,[-2.48992356 -1.44078499 -1.7905789  -2.13544528  1.93127979],"[-1.89057198e-05 -2.12759293e-05  0.00000000e+00 -1.53700861e-04
 -1.11286268e-05]",7.70500000157881e-06,-0.3682852829395557,3.312914291536881,0.05,23,[ 0.08677218 -0.0906327  -0.0294013   0.03034406  0.04798484  0.        ],[ 0.5671781   0.04035259  1.0783108   0.518514    0.05032636 -0.12200329],"[-2.6306908e+00 -1.2990559e+00 -1.7431310e+00 -2.1832488e+00
  1.8534650e+00 -7.1827562e-05]",83.23765063285828
52,0,1,False,False,False,False,28,0.0,0.0,0.0,0.0,0.0,0.2374999996200003,15.424730909000004,202.942491018,65.53083358799998,6.447299998058043e-05,0.13370704650878906,[0.30068567 0.16032463 0.33113572],[0. 0. 0.],[ 0.4576408   0.81391239 -0.2053152  -0.29318443],1.3113021850585938e-05,[-2.46775813 -1.46307838 -1.79805443 -2.12793888  1.94354449],"[-1.79174210e-05 -2.01946718e-05  1.38777878e-17 -1.48600251e-04
 -1.16888482e-05]",7.824999983085945e-06,-0.3677478417554954,3.314324616225268,0.05,24,[ 0.07456425 -0.07759386 -0.02621829  0.02538259  0.04275972  0.        ],[ 0.49319834 -0.02914354  0.7084121   0.35685962  0.33398402 -0.12047825],"[-2.6082287e+00 -1.3217467e+00 -1.7506531e+00 -2.1755168e+00
  1.8657941e+00 -5.9906637e-05]",83.52572631835938
53,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.2416666662800003,16.049193653999993,203.566953763,66.06540146899997,0.0011600600000178929,0.13370704650878906,[0.30004352 0.17136315 0.32115793],[0. 0. 0.],[ 0.45018667  0.81308544 -0.21545365 -0.29967284],9.5367431640625e-06,[-2.44559271 -1.48537177 -1.80552995 -2.12043248  1.9558092 ],"[-1.69097375e-05 -1.91197187e-05  0.00000000e+00 -1.43345704e-04
 -1.22088917e-05]",8.016000009547497e-06,-0.3663844973022424,3.316064312871139,0.05,25,[ 0.09010859 -0.08848513 -0.03090971  0.02662895  0.05244297  0.        ],[ 0.6209815   0.23987372  0.9550113   0.40261087  0.15097907 -0.12505338],"[-2.5877190e+00 -1.3425182e+00 -1.7574915e+00 -2.1685650e+00
  1.8771288e+00 -8.3748491e-05]",83.78960037231445
54,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.2416666662800003,16.049193653999993,203.566953763,66.06540146899997,0.0011600600000178929,0.13370704650878906,[0.30004352 0.17136315 0.32115793],[0. 0. 0.],[ 0.45018667  0.81308544 -0.21545365 -0.29967284],9.5367431640625e-06,[-2.44559271 -1.48537177 -1.80552995 -2.12043248  1.9558092 ],"[-1.69097375e-05 -1.91197187e-05  0.00000000e+00 -1.43345704e-04
 -1.22088917e-05]",8.016000009547497e-06,-0.3663844973022424,3.316064312871139,0.05,26,[-0.22007512  0.22475375  0.07543351 -0.07713047 -0.12418054  0.        ],[-0.69496125  0.591838    2.1992161  -0.04727628 -0.06557677 -0.11132801],"[-2.6706436e+00 -1.2589177e+00 -1.7296466e+00 -2.1967342e+00
  1.8312132e+00 -1.1951128e-04]",84.2775866985321
55,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.2416666662800003,16.049193653999993,203.566953763,66.06540146899997,0.0011600600000178929,0.13370704650878906,[0.30004352 0.17136315 0.32115793],[0. 0. 0.],[ 0.45018667  0.81308544 -0.21545365 -0.29967284],9.5367431640625e-06,[-2.44559271 -1.48537177 -1.80552995 -2.12043248  1.9558092 ],"[-1.69097375e-05 -1.91197187e-05  0.00000000e+00 -1.43345704e-04
 -1.22088917e-05]",8.016000009547497e-06,-0.3663844973022424,3.316064312871139,0.05,27,[ 0.27035135 -0.27166802 -0.09139969  0.08609468  0.13992782 -0.05177185],[ 1.1388397   0.5357927   1.0469255   0.3034832   0.0701519  -0.26535717],"[-2.5414772e+00 -1.3890308e+00 -1.7733883e+00 -2.1528852e+00
  1.9028635e+00  5.9921127e-05]",84.82157635688782
56,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.2416666662800003,16.049193653999993,203.566953763,66.06540146899997,0.0011600600000178929,0.13370704650878906,[0.30004352 0.17136315 0.32115793],[0. 0. 0.],[ 0.45018667  0.81308544 -0.21545365 -0.29967284],9.5367431640625e-06,[-2.44559271 -1.48537177 -1.80552995 -2.12043248  1.9558092 ],"[-1.69097375e-05 -1.91197187e-05  0.00000000e+00 -1.43345704e-04
 -1.22088917e-05]",8.016000009547497e-06,-0.3663844973022424,3.316064312871139,0.05,28,[ 0.06184499 -0.07167526 -0.02061926  0.02176335  0.03070359 -0.00055127],[ 0.5357927   1.0715854   1.0940036   0.4559873   0.18758006 -0.1296285 ],"[-2.5190389e+00 -1.4116634e+00 -1.7808384e+00 -2.1455014e+00
  1.9151683e+00  1.1984225e-05]",85.00569200515747
57,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.2416666662800003,16.049193653999993,203.566953763,66.06540146899997,0.0011600600000178929,0.13370704650878906,[0.30004352 0.17136315 0.32115793],[0. 0. 0.],[ 0.45018667  0.81308544 -0.21545365 -0.29967284],9.5367431640625e-06,[-2.44559271 -1.48537177 -1.80552995 -2.12043248  1.9558092 ],"[-1.69097375e-05 -1.91197187e-05  0.00000000e+00 -1.43345704e-04
 -1.22088917e-05]",8.016000009547497e-06,-0.3663844973022424,3.316064312871139,0.05,29,[ 0.08215746 -0.07908949 -0.02587314  0.02861833  0.044821   -0.00031159],[ 0.473022    0.6232233   0.8429208   0.37821022  0.05947661 -0.13420363],"[-2.4985056e+00 -1.4321722e+00 -1.7876290e+00 -2.1383803e+00
  1.9265630e+00 -7.1827562e-05]",85.26963400840759
